title,company,location,date_posted,link
Senior Cloud Platform Software Developer,Wind River,"Kanata, Ontario, Canada",1 week ago,https://ca.linkedin.com/jobs/view/senior-cloud-platform-software-developer-at-wind-river-4011212985?position=8&pageNum=65&refId=LJFS6imjYDUyqpKH6TEkRA%3D%3D&trackingId=qhMeaCZPJy4sii%2F50IJ5GA%3D%3D&trk=public_jobs_jserp-result_search-card
Senior Data Engineer,Lumenalta (formerly Clevertech),"Ottawa, Ontario, Canada",1 day ago,https://ca.linkedin.com/jobs/view/senior-data-engineer-at-lumenalta-formerly-clevertech-4019132486?position=9&pageNum=65&refId=LJFS6imjYDUyqpKH6TEkRA%3D%3D&trackingId=G9hZ%2FTl6Jm9W88LsGfxRug%3D%3D&trk=public_jobs_jserp-result_search-card
Senior Staff Analytics Developer,Warner Bros. Discovery,"Kanata, Ontario, Canada",1 week ago,https://ca.linkedin.com/jobs/view/senior-staff-analytics-developer-at-warner-bros-discovery-3905303598?position=10&pageNum=65&refId=LJFS6imjYDUyqpKH6TEkRA%3D%3D&trackingId=HDMjkO%2FG%2FbK2x0Vttx0dzA%3D%3D&trk=public_jobs_jserp-result_search-card
Lead Development Lifecycle Engineer,Canonical,"Gatineau, Quebec, Canada",2 months ago,https://ca.linkedin.com/jobs/view/lead-development-lifecycle-engineer-at-canonical-3960095270?position=1&pageNum=66&refId=4ut2%2BU8SnMQBz38s65zL0w%3D%3D&trackingId=Y%2BVueqsXrIjlWepIc6LXvw%3D%3D&trk=public_jobs_jserp-result_search-card
Linux Platform Integration - Ubuntu Systems Senior Engineer,Canonical,"Gatineau, Quebec, Canada",3 weeks ago,https://ca.linkedin.com/jobs/view/linux-platform-integration-ubuntu-systems-senior-engineer-at-canonical-4003369092?position=2&pageNum=66&refId=4ut2%2BU8SnMQBz38s65zL0w%3D%3D&trackingId=T3WLTyEKwG2RFMMDJPbveA%3D%3D&trk=public_jobs_jserp-result_search-card
Staff Cloud Platform Engineer,Kinaxis,"Ottawa, Ontario, Canada",1 week ago,https://ca.linkedin.com/jobs/view/staff-cloud-platform-engineer-at-kinaxis-3997365980?position=3&pageNum=66&refId=4ut2%2BU8SnMQBz38s65zL0w%3D%3D&trackingId=ydwNtRz31vs82GKlF7TTlw%3D%3D&trk=public_jobs_jserp-result_search-card
Senior Systems Engineer,General Dynamics Land Systems–Canada,"Gatineau, Quebec, Canada",15 hours ago,https://ca.linkedin.com/jobs/view/senior-systems-engineer-at-general-dynamics-land-systems%E2%80%93canada-4018823715?position=4&pageNum=66&refId=4ut2%2BU8SnMQBz38s65zL0w%3D%3D&trackingId=89pjb4TYHy%2Bm1%2F0awxJdfg%3D%3D&trk=public_jobs_jserp-result_search-card
Senior ASIC Design Verification Engineer,BTA Design Services Inc.,"Ottawa, Ontario, Canada",1 month ago,https://ca.linkedin.com/jobs/view/senior-asic-design-verification-engineer-at-bta-design-services-inc-3936242964?position=5&pageNum=66&refId=4ut2%2BU8SnMQBz38s65zL0w%3D%3D&trackingId=Wh6yhTNR3wuJtirJWF89Lg%3D%3D&trk=public_jobs_jserp-result_search-card
Développeur Sitecore,Canada Mortgage and Housing Corporation (CMHC) Société canadienne d'hypothèques et de logement(SCHL),"Ottawa, Ontario, Canada",2 weeks ago,https://ca.linkedin.com/jobs/view/d%C3%A9veloppeur-sitecore-at-canada-mortgage-and-housing-corporation-cmhc-soci%C3%A9t%C3%A9-canadienne-d-hypoth%C3%A8ques-et-de-logement-schl-4004428894?position=6&pageNum=66&refId=4ut2%2BU8SnMQBz38s65zL0w%3D%3D&trackingId=kKcdWWTxiEDEXZfjyTlVjA%3D%3D&trk=public_jobs_jserp-result_search-card
Staff Security Operations Engineer,Canonical,"Gatineau, Quebec, Canada",1 week ago,https://ca.linkedin.com/jobs/view/staff-security-operations-engineer-at-canonical-4013774493?position=7&pageNum=66&refId=4ut2%2BU8SnMQBz38s65zL0w%3D%3D&trackingId=gdzHyb6ibJMIOsI700f5Lg%3D%3D&trk=public_jobs_jserp-result_search-card
OSS Engineer,Telesat,"Gatineau, Quebec, Canada",2 weeks ago,https://ca.linkedin.com/jobs/view/oss-engineer-at-telesat-3841747815?position=8&pageNum=66&refId=4ut2%2BU8SnMQBz38s65zL0w%3D%3D&trackingId=6vJATc91Ovsq0t116a%2FF8w%3D%3D&trk=public_jobs_jserp-result_search-card
Senior Staff Software Developer (Observability),Warner Bros. Discovery,"Kanata, Ontario, Canada",1 week ago,https://ca.linkedin.com/jobs/view/senior-staff-software-developer-observability-at-warner-bros-discovery-3832498680?position=9&pageNum=66&refId=4ut2%2BU8SnMQBz38s65zL0w%3D%3D&trackingId=qImElpvdMsp%2B3nddeLhEvQ%3D%3D&trk=public_jobs_jserp-result_search-card
Développeur principal - Tech Lead,Canada Mortgage and Housing Corporation (CMHC) Société canadienne d'hypothèques et de logement(SCHL),"Ottawa, Ontario, Canada",1 day ago,https://ca.linkedin.com/jobs/view/d%C3%A9veloppeur-principal-tech-lead-at-canada-mortgage-and-housing-corporation-cmhc-soci%C3%A9t%C3%A9-canadienne-d-hypoth%C3%A8ques-et-de-logement-schl-4017745056?position=10&pageNum=66&refId=4ut2%2BU8SnMQBz38s65zL0w%3D%3D&trackingId=Z3hj1BV8mbSdDr866kYqDA%3D%3D&trk=public_jobs_jserp-result_search-card
Senior Staff Software Engineer (Reliability),Affirm,"Ottawa, Ontario, Canada",6 hours ago,https://ca.linkedin.com/jobs/view/senior-staff-software-engineer-reliability-at-affirm-4000277550?position=1&pageNum=67&refId=WsNxudviWLE3e9lnrsohQQ%3D%3D&trackingId=r9tJyW2GsKkzR%2BQW1GRt9g%3D%3D&trk=public_jobs_jserp-result_search-card
"ServiceNow GRC/IRM Developer, Deloitte Global Technology",Deloitte,"Kanata, Ontario, Canada",1 week ago,https://ca.linkedin.com/jobs/view/servicenow-grc-irm-developer-deloitte-global-technology-at-deloitte-3911525493?position=2&pageNum=67&refId=WsNxudviWLE3e9lnrsohQQ%3D%3D&trackingId=pe%2BR8plceiHAqHJ9JgYTfw%3D%3D&trk=public_jobs_jserp-result_search-card
"Senior Manager, Product Engineering",Zafin,"Ottawa, Ontario, Canada",1 week ago,https://ca.linkedin.com/jobs/view/senior-manager-product-engineering-at-zafin-4010704958?position=3&pageNum=67&refId=WsNxudviWLE3e9lnrsohQQ%3D%3D&trackingId=VF%2BRDeZf2hceFcKWfyeHIg%3D%3D&trk=public_jobs_jserp-result_search-card
Containerization & Virtualisation Engineer,Canonical,"Gatineau, Quebec, Canada",3 weeks ago,https://ca.linkedin.com/jobs/view/containerization-virtualisation-engineer-at-canonical-4003189719?position=4&pageNum=67&refId=WsNxudviWLE3e9lnrsohQQ%3D%3D&trackingId=bnL5%2FCCjHfMrVjBCl2fR9w%3D%3D&trk=public_jobs_jserp-result_search-card
"Analog Design, Staff Engineer, System Architecture",Synopsys Inc,"Kanata, Ontario, Canada",4 days ago,https://ca.linkedin.com/jobs/view/analog-design-staff-engineer-system-architecture-at-synopsys-inc-3999760006?position=5&pageNum=67&refId=WsNxudviWLE3e9lnrsohQQ%3D%3D&trackingId=4QdUGEr%2BK6AkU6%2BzihK89A%3D%3D&trk=public_jobs_jserp-result_search-card
Senior Data Engineer,Lumenalta (formerly Clevertech),"Kanata, Ontario, Canada",1 day ago,https://ca.linkedin.com/jobs/view/senior-data-engineer-at-lumenalta-formerly-clevertech-4019132897?position=6&pageNum=67&refId=WsNxudviWLE3e9lnrsohQQ%3D%3D&trackingId=yi61AjnWYGJST11KMHv3BA%3D%3D&trk=public_jobs_jserp-result_search-card
Senior Site Reliability / Gitops Engineer,Canonical,"Gatineau, Quebec, Canada",1 month ago,https://ca.linkedin.com/jobs/view/senior-site-reliability-gitops-engineer-at-canonical-3985105535?position=7&pageNum=67&refId=WsNxudviWLE3e9lnrsohQQ%3D%3D&trackingId=rVfMFwWBFU3HDZi3%2BMF5Og%3D%3D&trk=public_jobs_jserp-result_search-card
Analog & Mixed Signal Circuit Design Engineer,Synopsys Inc,"Nepean, Ontario, Canada",2 weeks ago,https://ca.linkedin.com/jobs/view/analog-mixed-signal-circuit-design-engineer-at-synopsys-inc-3991910751?position=8&pageNum=67&refId=WsNxudviWLE3e9lnrsohQQ%3D%3D&trackingId=82E5LLeXQSio1ApNvXgZ8Q%3D%3D&trk=public_jobs_jserp-result_search-card
"Analog Design Engineer, Staff",Synopsys Inc,"Kanata, Ontario, Canada",16 hours ago,https://ca.linkedin.com/jobs/view/analog-design-engineer-staff-at-synopsys-inc-4019473792?position=9&pageNum=67&refId=WsNxudviWLE3e9lnrsohQQ%3D%3D&trackingId=bRlXq02CTkywgWEm5ZacIw%3D%3D&trk=public_jobs_jserp-result_search-card
Power Platform Senior Developer - Remote [NTT DATA],CareerBeacon,"Ottawa, Ontario, Canada",2 days ago,https://ca.linkedin.com/jobs/view/power-platform-senior-developer-remote-ntt-data-at-careerbeacon-4018507501?position=10&pageNum=67&refId=WsNxudviWLE3e9lnrsohQQ%3D%3D&trackingId=KXrWMfrbBbCoh5vl2chOhQ%3D%3D&trk=public_jobs_jserp-result_search-card
Bilingual D365 CE Developer,Avanade,"Ottawa, Ontario, Canada",1 week ago,https://ca.linkedin.com/jobs/view/bilingual-d365-ce-developer-at-avanade-3927806293?position=1&pageNum=68&refId=i4f0IqGdCf9MvCp7i66brA%3D%3D&trackingId=sVI1jlA3ggEyAZpZ4wpbvg%3D%3D&trk=public_jobs_jserp-result_search-card
Senior Data Engineer,Lumenalta (formerly Clevertech),"Gatineau, Quebec, Canada",1 day ago,https://ca.linkedin.com/jobs/view/senior-data-engineer-at-lumenalta-formerly-clevertech-4019135531?position=2&pageNum=68&refId=i4f0IqGdCf9MvCp7i66brA%3D%3D&trackingId=HJV8CN1Em%2FtjpoCu0reQMA%3D%3D&trk=public_jobs_jserp-result_search-card
Senior Security Response Engineer (Remote),New Relic,"Ottawa, Ontario, Canada",1 day ago,https://ca.linkedin.com/jobs/view/senior-security-response-engineer-remote-at-new-relic-4015899720?position=3&pageNum=68&refId=i4f0IqGdCf9MvCp7i66brA%3D%3D&trackingId=uMuBvj%2BWF0nmrBBG8KSxzw%3D%3D&trk=public_jobs_jserp-result_search-card
Open Source Networking Software Engineer - ToR Switch / SmartNIC / DPU,Canonical,"Ottawa, Ontario, Canada",2 months ago,https://ca.linkedin.com/jobs/view/open-source-networking-software-engineer-tor-switch-smartnic-dpu-at-canonical-3959709567?position=4&pageNum=68&refId=i4f0IqGdCf9MvCp7i66brA%3D%3D&trackingId=%2Bv3mxxIXobrcGeIE1fT5fg%3D%3D&trk=public_jobs_jserp-result_search-card
Rust Engineering Lead - Linux and Open Source,Canonical,"Gatineau, Quebec, Canada",3 days ago,https://ca.linkedin.com/jobs/view/rust-engineering-lead-linux-and-open-source-at-canonical-4017082911?position=5&pageNum=68&refId=i4f0IqGdCf9MvCp7i66brA%3D%3D&trackingId=toUjGcVCx6QV57gaYTUmAw%3D%3D&trk=public_jobs_jserp-result_search-card
Staff ASIC Verification Engineer,Infinera,"Ottawa, Ontario, Canada",1 week ago,https://ca.linkedin.com/jobs/view/staff-asic-verification-engineer-at-infinera-3939683493?position=6&pageNum=68&refId=i4f0IqGdCf9MvCp7i66brA%3D%3D&trackingId=1xM%2FB1FkWvxP%2FCk3LKZKvQ%3D%3D&trk=public_jobs_jserp-result_search-card
Telecom Switching Program Manager,TV2 Consulting,"Ottawa, Ontario, Canada",1 week ago,https://ca.linkedin.com/jobs/view/telecom-switching-program-manager-at-tv2-consulting-4011584810?position=7&pageNum=68&refId=i4f0IqGdCf9MvCp7i66brA%3D%3D&trackingId=nNVinhaKXeF4HPd1iGlcBg%3D%3D&trk=public_jobs_jserp-result_search-card
"Spécialiste, systèmes financiers",Canada Mortgage and Housing Corporation (CMHC) Société canadienne d'hypothèques et de logement(SCHL),"Ottawa, Ontario, Canada",2 weeks ago,https://ca.linkedin.com/jobs/view/sp%C3%A9cialiste-syst%C3%A8mes-financiers-at-canada-mortgage-and-housing-corporation-cmhc-soci%C3%A9t%C3%A9-canadienne-d-hypoth%C3%A8ques-et-de-logement-schl-4004939236?position=8&pageNum=68&refId=i4f0IqGdCf9MvCp7i66brA%3D%3D&trackingId=WDUFRgNOmpG8gcYB1%2FITLg%3D%3D&trk=public_jobs_jserp-result_search-card
Observability Engineering Manager,Canonical,"Ottawa, Ontario, Canada",2 months ago,https://ca.linkedin.com/jobs/view/observability-engineering-manager-at-canonical-3959498752?position=9&pageNum=68&refId=i4f0IqGdCf9MvCp7i66brA%3D%3D&trackingId=BUViWEgweN9v5n8ox%2F2Gkw%3D%3D&trk=public_jobs_jserp-result_search-card
Senior Project Technology Services Professional,Jacobs,"Ottawa, Ontario, Canada",3 weeks ago,https://ca.linkedin.com/jobs/view/senior-project-technology-services-professional-at-jacobs-4002054341?position=10&pageNum=68&refId=i4f0IqGdCf9MvCp7i66brA%3D%3D&trackingId=yFELZeMIqI2i2OsqdqVM5A%3D%3D&trk=public_jobs_jserp-result_search-card
"Senior Staff API Developer, Data Ingestion and Developer Framework",Kinaxis,"Ottawa, Ontario, Canada",2 weeks ago,https://ca.linkedin.com/jobs/view/senior-staff-api-developer-data-ingestion-and-developer-framework-at-kinaxis-3988115774?position=1&pageNum=69&refId=xmic81uEsABkJ5HxBlYglQ%3D%3D&trackingId=G2Ja3TkIt0LWQWU6N8bsPg%3D%3D&trk=public_jobs_jserp-result_search-card
"Principal Engineer - ASIC Architecture, Digital Design/Verification",Synopsys Inc,"Ottawa, Ontario, Canada",1 week ago,https://ca.linkedin.com/jobs/view/principal-engineer-asic-architecture-digital-design-verification-at-synopsys-inc-3995518229?position=2&pageNum=69&refId=xmic81uEsABkJ5HxBlYglQ%3D%3D&trackingId=Ha6G7T7JGueLp%2BWo%2BR5oZg%3D%3D&trk=public_jobs_jserp-result_search-card
"Spécialiste bilingue, systèmes financiers",Canada Mortgage and Housing Corporation (CMHC) Société canadienne d'hypothèques et de logement(SCHL),"Ottawa, Ontario, Canada",2 weeks ago,https://ca.linkedin.com/jobs/view/sp%C3%A9cialiste-bilingue-syst%C3%A8mes-financiers-at-canada-mortgage-and-housing-corporation-cmhc-soci%C3%A9t%C3%A9-canadienne-d-hypoth%C3%A8ques-et-de-logement-schl-4004935958?position=3&pageNum=69&refId=xmic81uEsABkJ5HxBlYglQ%3D%3D&trackingId=IUF81iFNNnQEyRuLZghkLw%3D%3D&trk=public_jobs_jserp-result_search-card
Senior MLOps Engineer,GHGSAT,"Ottawa, Ontario, Canada",1 week ago,https://ca.linkedin.com/jobs/view/senior-mlops-engineer-at-ghgsat-3986704872?position=4&pageNum=69&refId=xmic81uEsABkJ5HxBlYglQ%3D%3D&trackingId=9%2BdcwaKlQf2K0W9W47h8jA%3D%3D&trk=public_jobs_jserp-result_search-card
Développeur principal - Microsoft Dynamics CRM,Canada Mortgage and Housing Corporation (CMHC) Société canadienne d'hypothèques et de logement(SCHL),"Ottawa, Ontario, Canada",2 days ago,https://ca.linkedin.com/jobs/view/d%C3%A9veloppeur-principal-microsoft-dynamics-crm-at-canada-mortgage-and-housing-corporation-cmhc-soci%C3%A9t%C3%A9-canadienne-d-hypoth%C3%A8ques-et-de-logement-schl-3978254155?position=5&pageNum=69&refId=xmic81uEsABkJ5HxBlYglQ%3D%3D&trackingId=yr6MhR5qt9mg1OpyI3Onmw%3D%3D&trk=public_jobs_jserp-result_search-card
PhD Intern - Distributed Algorithms,Huawei Canada,"Ottawa, Ontario, Canada",2 months ago,https://ca.linkedin.com/jobs/view/phd-intern-distributed-algorithms-at-huawei-canada-3952237144?position=6&pageNum=69&refId=xmic81uEsABkJ5HxBlYglQ%3D%3D&trackingId=Bvod8I9E7z8F8us5LK0SuQ%3D%3D&trk=public_jobs_jserp-result_search-card
Observability Engineering Manager,Canonical,"Gatineau, Quebec, Canada",2 months ago,https://ca.linkedin.com/jobs/view/observability-engineering-manager-at-canonical-3959700622?position=7&pageNum=69&refId=xmic81uEsABkJ5HxBlYglQ%3D%3D&trackingId=OHO2%2F11YSyen3MX7rEV60g%3D%3D&trk=public_jobs_jserp-result_search-card
Relocate to Malta Data and Analytics Senior Architect (Consulting/Big 4),Black Pen Recruitment,"Ottawa, Ontario, Canada",2 months ago,https://ca.linkedin.com/jobs/view/relocate-to-malta-data-and-analytics-senior-architect-consulting-big-4-at-black-pen-recruitment-3963769323?position=8&pageNum=69&refId=xmic81uEsABkJ5HxBlYglQ%3D%3D&trackingId=k5Qd4YyW3OnCJDkHUYKChA%3D%3D&trk=public_jobs_jserp-result_search-card
Open Source Networking Software Engineer - ToR Switch / SmartNIC / DPU,Canonical,"Gatineau, Quebec, Canada",2 months ago,https://ca.linkedin.com/jobs/view/open-source-networking-software-engineer-tor-switch-smartnic-dpu-at-canonical-3960095328?position=9&pageNum=69&refId=xmic81uEsABkJ5HxBlYglQ%3D%3D&trackingId=aP5dioZwibl3zpDJayc3Ig%3D%3D&trk=public_jobs_jserp-result_search-card
Senior Electrical Engineer,Stantec,"Ottawa, Ontario, Canada",6 months ago,https://ca.linkedin.com/jobs/view/senior-electrical-engineer-at-stantec-3850050750?position=10&pageNum=69&refId=xmic81uEsABkJ5HxBlYglQ%3D%3D&trackingId=ac2CoFXS0rCNCrODYXhiLA%3D%3D&trk=public_jobs_jserp-result_search-card
"Experienced ASIC Digital Design or Verification, Staff or Sr.Staff Engineer",Synopsys Inc,"Nepean, Ontario, Canada",1 week ago,https://ca.linkedin.com/jobs/view/experienced-asic-digital-design-or-verification-staff-or-sr-staff-engineer-at-synopsys-inc-3911978189?position=1&pageNum=70&refId=EgoJz2A8OG1%2Fm%2FkDTuyJ7g%3D%3D&trackingId=wozAVkwU9kGG8isXUg1vKQ%3D%3D&trk=public_jobs_jserp-result_search-card
Oracle Siebel CRM Developer - MUST be in Canada for 5+ years,Quarry Consulting,Greater Ottawa Metropolitan Area,1 day ago,https://ca.linkedin.com/jobs/view/oracle-siebel-crm-developer-must-be-in-canada-for-5%2B-years-at-quarry-consulting-4018561897?position=2&pageNum=70&refId=EgoJz2A8OG1%2Fm%2FkDTuyJ7g%3D%3D&trackingId=wmy1cnDivePH0A4DOr0cdQ%3D%3D&trk=public_jobs_jserp-result_search-card
Senior Machine Learning Researcher,Launch Potato,Greater Ottawa Metropolitan Area,1 day ago,https://ca.linkedin.com/jobs/view/senior-machine-learning-researcher-at-launch-potato-4019307276?position=3&pageNum=70&refId=EgoJz2A8OG1%2Fm%2FkDTuyJ7g%3D%3D&trackingId=Ymq9SCgaOK%2FgNmLSaC%2BWMQ%3D%3D&trk=public_jobs_jserp-result_search-card
Sr. Ruby on Rails Engineer (Security),Aha!,"Ottawa, Ontario, Canada",6 days ago,https://ca.linkedin.com/jobs/view/sr-ruby-on-rails-engineer-security-at-aha%21-4014692305?position=4&pageNum=70&refId=EgoJz2A8OG1%2Fm%2FkDTuyJ7g%3D%3D&trackingId=vsfuW7B81a4MvJSlUXZmpQ%3D%3D&trk=public_jobs_jserp-result_search-card
Principal Design Verification Engineer,Synopsys Inc,"Nepean, Ontario, Canada",1 day ago,https://ca.linkedin.com/jobs/view/principal-design-verification-engineer-at-synopsys-inc-4002231019?position=5&pageNum=70&refId=EgoJz2A8OG1%2Fm%2FkDTuyJ7g%3D%3D&trackingId=XmeFMzdWOkkefRWs%2BHh5Tw%3D%3D&trk=public_jobs_jserp-result_search-card
Quality Specialist,Safariland,"Ottawa, Ontario, Canada",1 week ago,https://ca.linkedin.com/jobs/view/quality-specialist-at-safariland-3964396035?position=6&pageNum=70&refId=EgoJz2A8OG1%2Fm%2FkDTuyJ7g%3D%3D&trackingId=rhigySsjI0msejy1ZT6q%2BQ%3D%3D&trk=public_jobs_jserp-result_search-card
"Analog & Mixed Signal Circuit Design, Senior Engineer",Synopsys Inc,"Nepean, Ontario, Canada",1 week ago,https://ca.linkedin.com/jobs/view/analog-mixed-signal-circuit-design-senior-engineer-at-synopsys-inc-4010676778?position=7&pageNum=70&refId=EgoJz2A8OG1%2Fm%2FkDTuyJ7g%3D%3D&trackingId=HQVHdyyJ1%2Bqh%2FHIoCN14yQ%3D%3D&trk=public_jobs_jserp-result_search-card
Senior Analog Design Engineer,Synopsys Inc,"Kanata, Ontario, Canada",1 week ago,https://ca.linkedin.com/jobs/view/senior-analog-design-engineer-at-synopsys-inc-4010952040?position=8&pageNum=70&refId=EgoJz2A8OG1%2Fm%2FkDTuyJ7g%3D%3D&trackingId=bzEtMx%2F4MpfjP1tc%2FMFkCg%3D%3D&trk=public_jobs_jserp-result_search-card
Analog & Mixed Signal Circuit Design Lead,Synopsys Inc,"Nepean, Ontario, Canada",2 weeks ago,https://ca.linkedin.com/jobs/view/analog-mixed-signal-circuit-design-lead-at-synopsys-inc-3954604658?position=9&pageNum=70&refId=EgoJz2A8OG1%2Fm%2FkDTuyJ7g%3D%3D&trackingId=u59hgmg9YjhZIYSCzods8w%3D%3D&trk=public_jobs_jserp-result_search-card
Principal DDR/HBM Firmware Engineer,Synopsys Inc,"Nepean, Ontario, Canada",2 days ago,https://ca.linkedin.com/jobs/view/principal-ddr-hbm-firmware-engineer-at-synopsys-inc-4017947617?position=10&pageNum=70&refId=EgoJz2A8OG1%2Fm%2FkDTuyJ7g%3D%3D&trackingId=8Fhy6ZNTIQxa%2BKmRgg1BtA%3D%3D&trk=public_jobs_jserp-result_search-card
Staff Technical Program Manager (Growth & Compliance),Warner Bros. Discovery,"Kanata, Ontario, Canada",2 weeks ago,https://ca.linkedin.com/jobs/view/staff-technical-program-manager-growth-compliance-at-warner-bros-discovery-4005225498?position=1&pageNum=71&refId=pzDULd9BFjAnAJRPoJzpDw%3D%3D&trackingId=jGrJOf199s4d%2BZ57Lb5E6w%3D%3D&trk=public_jobs_jserp-result_search-card
Ubuntu Engineering Delivery and Excellence Manager,Canonical,"Ottawa, Ontario, Canada",2 weeks ago,https://ca.linkedin.com/jobs/view/ubuntu-engineering-delivery-and-excellence-manager-at-canonical-4005130152?position=2&pageNum=71&refId=pzDULd9BFjAnAJRPoJzpDw%3D%3D&trackingId=uymymu3Tq4A5MHCUF0oj2w%3D%3D&trk=public_jobs_jserp-result_search-card
Ubuntu Engineering Delivery and Excellence Manager,Canonical,"Gatineau, Quebec, Canada",2 weeks ago,https://ca.linkedin.com/jobs/view/ubuntu-engineering-delivery-and-excellence-manager-at-canonical-4005127443?position=3&pageNum=71&refId=pzDULd9BFjAnAJRPoJzpDw%3D%3D&trackingId=9Km%2FIWI2neOpEjt%2Fit6a%2BQ%3D%3D&trk=public_jobs_jserp-result_search-card
Staff Technical Program Manager (Core Product Experience),Warner Bros. Discovery,"Kanata, Ontario, Canada",3 days ago,https://ca.linkedin.com/jobs/view/staff-technical-program-manager-core-product-experience-at-warner-bros-discovery-4000858027?position=4&pageNum=71&refId=pzDULd9BFjAnAJRPoJzpDw%3D%3D&trackingId=PEND8%2FAtiKAfGSrtXGczbg%3D%3D&trk=public_jobs_jserp-result_search-card
Senior Staff Analog Design (12+ years experience),Synopsys Inc,"Kanata, Ontario, Canada",2 days ago,https://ca.linkedin.com/jobs/view/senior-staff-analog-design-12%2B-years-experience-at-synopsys-inc-4015073875?position=5&pageNum=71&refId=pzDULd9BFjAnAJRPoJzpDw%3D%3D&trackingId=pO0tpV6h9fjy90Gt9dHg2A%3D%3D&trk=public_jobs_jserp-result_search-card
System Software Engineer (Linux/Windows System Design),Lumentum,"Ottawa, Ontario, Canada",2 weeks ago,https://ca.linkedin.com/jobs/view/system-software-engineer-linux-windows-system-design-at-lumentum-3969673886?position=6&pageNum=71&refId=pzDULd9BFjAnAJRPoJzpDw%3D%3D&trackingId=cuJ89E3Hhpx8HmOB9isZXg%3D%3D&trk=public_jobs_jserp-result_search-card
System Software Engineer (Linux/Windows System Design),Lumentum,"Ottawa, Ontario, Canada",2 weeks ago,https://ca.linkedin.com/jobs/view/system-software-engineer-linux-windows-system-design-at-lumentum-3969680042?position=7&pageNum=71&refId=pzDULd9BFjAnAJRPoJzpDw%3D%3D&trackingId=Csoy0D0Gg260LCOyo4QDhQ%3D%3D&trk=public_jobs_jserp-result_search-card
